count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
Female 10 to 14 years,Female 15 to 19 years,Female 20 to 24 years,Female 25 to 29 years,Female 30 to 34 years,Female 35 to 39 years,Female 40 to 44 years,Female 45 to 49 years,Female 5 to 9 years,Female 50 to 54 years,Female 55 to 59 years,Female 60 to 64 years,Female 65 to 69 years,Female 70 to 74 years,Female 75 to 79 years,Female 80 to 84 years,Female 85 years and over,Female Under 5 years,Male 10 to 14 years,Male 15 to 19 years,Male 20 to 24 years,Male 25 to 29 years,Male 30 to 34 years,Male 35 to 39 years,Male 40 to 44 years,Male 45 to 49 years,Male 5 to 9 years,Male 50 to 54 years,Male 55 to 59 years,Male 60 to 64 years,Male 65 to 69 years,Male 70 to 74 years,Male 75 to 79 years,Male 80 to 84 years,Male 85 years and over,Male Under 5 years
0.02709883103081828,0.01647183846971307,0.0281615302869288,0.018597236981934114,0.015940488841657812,0.03719447396386823,0.02709883103081828,0.04303931987247609,0.020722635494155154,0.05047821466524974,0.05579171094580234,0.04303931987247609,0.03400637619553666,0.018065887353878853,0.01753453772582359,0.015409139213602551,0.005313496280552604,0.013283740701381509,0.02763018065887354,0.02709883103081828,0.03028692879914984,0.01753453772582359,0.019659936238044632,0.04357066950053135,0.023910733262486716,0.022848034006376194,0.023379383634431455,0.04144527098831031,0.05579171094580234,0.05419766206163656,0.036131774707757705,0.02922422954303932,0.012221041445270989,0.012221041445270989,0.0037194473963868225,0.031880977683315624
0.03557483731019523,0.028199566160520606,0.016919739696312365,0.03947939262472885,0.03947939262472885,0.019522776572668113,0.0316702819956616,0.05032537960954447,0.026898047722342732,0.026898047722342732,0.06637744034707159,0.023427331887201735,0.0039045553145336228,0.03036876355748373,0.026030368763557483,0.0,0.0021691973969631237,0.024295010845986984,0.03470715835140998,0.0472885032537961,0.040780911062906725,0.040780911062906725,0.03557483731019523,0.02776572668112798,0.01908893709327549,0.03600867678958785,0.01735357917570499,0.0455531453362256,0.040780911062906725,0.052060737527114966,0.005639913232104121,0.01648590021691974,0.026898047722342732,0.0013015184381778742,0.0026030368763557484,0.017787418655097614
0.031055900621118012,0.031055900621118012,0.0,0.0,0.055900621118012424,0.0,0.0,0.07453416149068323,0.024844720496894408,0.031055900621118012,0.0,0.037267080745341616,0.0,0.055900621118012424,0.031055900621118012,0.031055900621118012,0.0,0.0,0.0,0.07453416149068323,0.13664596273291926,0.0,0.037267080745341616,0.0,0.055900621118012424,0.08074534161490683,0.0,0.0,0.06832298136645963,0.037267080745341616,0.024844720496894408,0.031055900621118012,0.024844720496894408,0.024844720496894408,0.0,0.0
0.028494301139772044,0.026094781043791242,0.03929214157168566,0.02459508098380324,0.02459508098380324,0.03419316136772645,0.04019196160767846,0.045890821835632874,0.02579484103179364,0.03749250149970006,0.03809238152369526,0.028194361127774445,0.02009598080383923,0.015296940611877625,0.015296940611877625,0.017096580683863227,0.005398920215956809,0.02459508098380324,0.05098980203959208,0.041391721655668866,0.03179364127174565,0.02399520095980804,0.02669466106778644,0.034493101379724056,0.03419316136772645,0.04799040191961608,0.021895620875824834,0.045290941811637675,0.04349130173965207,0.020695860827834433,0.028494301139772044,0.011097780443911218,0.010497900419916016,0.008698260347930415,0.008098380323935212,0.019496100779844032
0.03150467103955476,0.019528920691711388,0.014857881136950904,0.019032001590141127,0.031007751937984496,0.027678393957463725,0.02802623732856291,0.031951898230968,0.02981514609421586,0.0326972768833234,0.04238719936394355,0.04179089644205923,0.03716954879745577,0.026833631484794274,0.016646789902603855,0.01505664877757901,0.018634466308884913,0.029666070363744784,0.03329357980520771,0.03110713575829855,0.023206122043331345,0.02285827867223216,0.03130590339892665,0.02986483800437289,0.02887099980123236,0.02817531305903399,0.03468495328960445,0.0302623732856291,0.03811369509043928,0.037020473066984694,0.03856092228185251,0.025442258000397535,0.015851719340091434,0.013367123832240112,0.011826674617372291,0.03190220632081097
0.02523474178403756,0.04342723004694836,0.022887323943661973,0.02523474178403756,0.02699530516431925,0.01936619718309859,0.02464788732394366,0.04401408450704225,0.018779342723004695,0.0357981220657277,0.04812206572769953,0.03873239436619718,0.023474178403755867,0.017605633802816902,0.011737089201877934,0.011737089201877934,0.007042253521126761,0.03403755868544601,0.04284037558685446,0.02992957746478873,0.02992957746478873,0.011737089201877934,0.04342723004694836,0.028755868544600938,0.03227699530516432,0.03051643192488263,0.025821596244131457,0.06924882629107981,0.05868544600938967,0.02523474178403756,0.029342723004694836,0.015258215962441314,0.009976525821596244,0.011737089201877934,0.0035211267605633804,0.022887323943661973
0.020318506315211423,0.010982976386600769,0.03185063152114223,0.040637012630422846,0.03514552443712246,0.032948929159802305,0.023613399231191653,0.014277869302580999,0.026908292147171883,0.029654036243822075,0.033498077979132346,0.057660626029654036,0.042833607907743,0.02471169686985173,0.012081274025260845,0.019769357495881382,0.030752333882482153,0.01757276221856123,0.02471169686985173,0.021965952773201538,0.029654036243822075,0.03844041735310269,0.046677649643053265,0.032399780340472265,0.03844041735310269,0.0214168039538715,0.04832509610104338,0.0214168039538715,0.04942339373970346,0.03514552443712246,0.019220208676551345,0.034047226798462386,0.001098297638660077,0.0054914881933003845,0.013728720483250962,0.013179571663920923
0.034970530451866405,0.03628028814669286,0.01676489849377865,0.019384413883431564,0.025802226588081206,0.03169613621480026,0.023051735428945647,0.03614931237721022,0.027766863130320892,0.04453176162409954,0.04963981663392272,0.03614931237721022,0.028290766208251474,0.018860510805500982,0.01676489849377865,0.011394891944990177,0.009823182711198428,0.02318271119842829,0.0381139489194499,0.03248199083169614,0.029076620825147347,0.02593320235756385,0.01899148657498363,0.03274394237066143,0.021480026195153896,0.03706614276358874,0.03248199083169614,0.04282907662082515,0.05108055009823183,0.04833005893909627,0.03156516044531762,0.024230517354289455,0.010609037328094302,0.007465618860510805,0.008251473477406679,0.01676489849377865
0.03303862261516985,0.037691949744067005,0.027454630060493253,0.029315960912052116,0.012563983248022336,0.02791996277338297,0.04001861330851559,0.04141461144718474,0.02419730107026524,0.029315960912052116,0.03815728245695672,0.04560260586319218,0.037691949744067005,0.03024662633783155,0.013959981386691484,0.004187994416007445,0.0018613308515588647,0.013029315960912053,0.03350395532805956,0.03210795718939041,0.01814797580269893,0.029315960912052116,0.014890646812470917,0.028385295486272687,0.029781293624941835,0.0604932526756631,0.024662633783154957,0.0288506281991624,0.03303862261516985,0.05304792926942764,0.03303862261516985,0.03908794788273615,0.018613308515588647,0.009771986970684038,0.0009306654257794323,0.024662633783154957
